METADATA:
Database:,FAA_HOURLY
Id:,KCXY
Name:,CAPITAL CITY
County:,YORK
State:,PA
Lat:,40.220
Lon:,-76.850
Elev (ft):,340.0
Start_date:,1996-01-01
End_date:,2019-02-07


Start Date:, 2018-01-01
End Date:, 2018-12-31
Variables Requested:, datetime,num_obs,temp_avg,temp_max,temp_min,dptemp_avg,precip1hr,wgust_max,rh_avg,wspd_avg,altimeter_avg,wdir_avg,wspd_max
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-01-01 00:00:00,1,12.90,12.90,12.90,-4.00,,,46.00,8.10,1028.4,290.00,8.10,
2018-01-01 01:00:00,1,14.00,14.00,14.00,-2.90,,,46.00,6.90,1028.8,290.00,6.90,
2018-01-01 02:00:00,1,12.90,12.90,12.90,-2.90,,,48.00,8.10,1028.8,290.00,8.10,
2018-01-01 03:00:00,1,14.00,14.00,14.00,-2.90,,,46.00,8.10,1029.1,300.00,8.10,
2018-01-01 04:00:00,1,14.00,14.00,14.00,-2.00,,,48.00,8.10,1029.1,300.00,8.10,
2018-01-01 05:00:00,1,12.90,12.90,12.90,-2.00,,,50.00,5.80,1029.1,300.00,5.80,
2018-01-01 06:00:00,1,12.00,12.00,12.00,-2.90,,,50.00,5.80,1029.5,310.00,5.80,
2018-01-01 07:00:00,1,10.90,10.90,10.90,-2.90,,,53.00,4.60,1029.8,310.00,4.60,
2018-01-01 08:00:00,1,6.10,6.10,6.10,-4.00,,,62.00,3.50,1029.8,260.00,3.50,
2018-01-01 09:00:00,1,5.00,5.00,5.00,-4.00,,,66.00,4.60,1030.1,280.00,4.60,
2018-01-01 10:00:00,1,9.00,9.00,9.00,-2.90,,,58.00,5.80,1030.5,290.00,5.80,
2018-01-01 11:00:00,1,3.00,3.00,3.00,-4.00,,,72.00,4.60,1030.5,260.00,4.60,
2018-01-01 12:00:00,1,3.90,3.90,3.90,-4.00,,,69.00,3.50,1031.2,250.00,3.50,
2018-01-01 13:00:00,1,10.00,10.00,10.00,-2.90,,,55.00,4.60,1031.5,240.00,4.60,
2018-01-01 14:00:00,1,15.10,15.10,15.10,-0.90,,,48.00,9.20,1031.8,310.00,9.20,
2018-01-01 15:00:00,1,17.10,17.10,17.10,-0.90,,,44.00,9.20,1031.8,310.00,9.20,
2018-01-01 16:00:00,1,19.00,19.00,19.00,1.00,,,45.00,10.40,1030.5,250.00,10.40,
2018-01-01 17:00:00,1,19.90,19.90,19.90,1.00,,19.60,43.00,12.70,1029.8,290.00,12.70,
2018-01-01 18:00:00,1,19.00,19.00,19.00,1.00,,,45.00,10.40,1029.5,300.00,10.40,
2018-01-01 19:00:00,1,19.00,19.00,19.00,0.00,,,42.00,5.80,1029.1,300.00,5.80,
2018-01-01 20:00:00,1,19.90,19.90,19.90,0.00,,,41.00,10.40,,300.00,10.40,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-01-01 21:00:00,1,18.00,18.00,18.00,0.00,,,44.00,6.90,1029.1,270.00,6.90,
2018-01-01 22:00:00,1,18.00,18.00,18.00,-2.00,,,40.00,9.20,1029.8,290.00,9.20,
2018-01-01 23:00:00,1,17.10,17.10,17.10,-2.00,,,42.00,11.50,1030.1,280.00,11.50,
2018-01-02 00:00:00,1,16.00,16.00,16.00,0.00,,20.70,48.00,16.10,1030.8,290.00,16.10,
2018-01-02 01:00:00,1,15.10,15.10,15.10,-2.90,,,44.00,11.50,1031.2,290.00,11.50,
2018-01-02 02:00:00,1,14.00,14.00,14.00,-5.10,,,42.00,9.20,1031.5,280.00,9.20,
2018-01-02 03:00:00,1,12.00,12.00,12.00,-5.10,,,45.00,4.60,1031.8,240.00,4.60,
2018-01-02 04:00:00,1,10.90,10.90,10.90,-4.00,,,50.00,8.10,1031.5,280.00,8.10,
2018-01-02 05:00:00,1,10.90,10.90,10.90,-4.00,,,50.00,8.10,1031.5,250.00,8.10,
2018-01-02 06:00:00,1,10.90,10.90,10.90,-4.00,,,50.00,6.90,1031.5,260.00,6.90,
2018-01-02 07:00:00,1,10.00,10.00,10.00,-4.00,,,52.00,6.90,1031.8,230.00,6.90,
2018-01-02 08:00:00,1,12.00,12.00,12.00,-2.90,,,50.00,9.20,1031.8,280.00,9.20,
2018-01-02 09:00:00,1,10.90,10.90,10.90,-2.00,,,55.00,6.90,1031.8,240.00,6.90,
2018-01-02 10:00:00,1,12.00,12.00,12.00,-0.90,,,55.00,8.10,1032.2,270.00,8.10,
2018-01-02 11:00:00,1,12.90,12.90,12.90,-0.90,,,53.00,10.40,1032.2,260.00,10.40,
2018-01-02 12:00:00,1,12.90,12.90,12.90,-0.90,,,53.00,12.70,1032.5,260.00,12.70,
2018-01-02 13:00:00,1,15.10,15.10,15.10,1.00,,,53.00,13.80,1032.8,260.00,13.80,
2018-01-02 14:00:00,1,18.00,18.00,18.00,1.90,,23.00,49.00,17.30,1033.2,300.00,17.30,
2018-01-02 15:00:00,1,19.00,19.00,19.00,1.90,,,47.00,11.50,1033.2,300.00,11.50,
2018-01-02 16:00:00,1,18.00,18.00,18.00,1.90,,,49.00,13.80,1032.5,260.00,13.80,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-01-02 17:00:00,1,19.00,19.00,19.00,1.90,,,47.00,13.80,1031.2,250.00,13.80,
2018-01-02 18:00:00,1,19.90,19.90,19.90,1.00,,,43.00,12.70,1030.5,260.00,12.70,
2018-01-02 19:00:00,1,21.00,21.00,21.00,1.00,,,41.00,10.40,1029.8,290.00,10.40,
2018-01-02 20:00:00,1,21.00,21.00,21.00,0.00,,,39.00,6.90,1029.5,,6.90,
2018-01-02 21:00:00,1,19.90,19.90,19.90,0.00,,,41.00,5.80,1028.8,280.00,5.80,
2018-01-02 22:00:00,1,18.00,18.00,18.00,0.00,,,44.00,3.50,1028.8,280.00,3.50,
2018-01-02 23:00:00,1,19.00,19.00,19.00,0.00,,,42.00,4.60,1028.8,300.00,4.60,
2018-01-03 00:00:00,1,17.10,17.10,17.10,0.00,,,46.00,5.80,1028.4,310.00,5.80,
2018-01-03 01:00:00,1,12.00,12.00,12.00,0.00,,,58.00,0.00,1028.1,0.00,0.00,
2018-01-03 02:00:00,1,12.90,12.90,12.90,1.00,,,58.00,3.50,1028.1,210.00,3.50,
2018-01-03 03:00:00,1,17.10,17.10,17.10,-2.90,,,40.00,9.20,1028.1,290.00,9.20,
2018-01-03 04:00:00,1,10.00,10.00,10.00,-2.00,,,57.00,5.80,1028.1,160.00,5.80,
2018-01-03 05:00:00,1,10.00,10.00,10.00,-0.90,,,60.00,0.00,1028.1,0.00,0.00,
2018-01-03 06:00:00,1,9.00,9.00,9.00,-0.90,,,63.00,4.60,1028.1,360.00,4.60,
2018-01-03 07:00:00,1,5.00,5.00,5.00,-4.00,,,66.00,3.50,1028.1,260.00,3.50,
2018-01-03 08:00:00,1,7.00,7.00,7.00,-2.90,,,63.00,0.00,1027.4,0.00,0.00,
2018-01-03 09:00:00,1,6.10,6.10,6.10,-2.90,,,66.00,3.50,1026.8,190.00,3.50,
2018-01-03 10:00:00,1,3.90,3.90,3.90,-4.00,,,69.00,0.00,1026.8,0.00,0.00,
2018-01-03 11:00:00,1,3.00,3.00,3.00,-4.00,,,72.00,0.00,1026.8,0.00,0.00,
2018-01-03 12:00:00,1,3.00,3.00,3.00,-2.90,,,76.00,0.00,1026.8,0.00,0.00,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-01-03 13:00:00,1,7.00,7.00,7.00,-2.00,,,66.00,3.50,1026.4,150.00,3.50,
2018-01-03 14:00:00,1,10.90,10.90,10.90,0.00,,,60.00,0.00,1026.8,0.00,0.00,
2018-01-03 15:00:00,1,16.00,16.00,16.00,1.00,,,51.00,3.50,1025.7,90.00,3.50,
2018-01-03 16:00:00,1,19.90,19.90,19.90,0.00,,,41.00,6.90,1024.4,90.00,6.90,
2018-01-03 17:00:00,1,21.00,21.00,21.00,1.00,,,41.00,8.10,1023.0,110.00,8.10,
2018-01-03 18:00:00,1,23.00,23.00,23.00,-0.90,,,34.00,6.90,1021.3,110.00,6.90,
2018-01-03 19:00:00,1,23.00,23.00,23.00,1.90,,,39.00,6.90,1021.0,110.00,6.90,
2018-01-03 20:00:00,1,24.10,24.10,24.10,3.00,,,40.00,8.10,1020.7,110.00,8.10,
2018-01-03 21:00:00,1,23.00,23.00,23.00,3.90,,,43.00,4.60,1020.0,100.00,4.60,
2018-01-03 22:00:00,1,23.00,23.00,23.00,3.00,,,41.00,0.00,1019.0,0.00,0.00,
2018-01-03 23:00:00,1,21.00,21.00,21.00,3.90,,,47.00,5.80,1020.3,100.00,5.80,
2018-01-04 00:00:00,1,21.90,21.90,21.90,3.00,,,43.00,0.00,1019.3,0.00,0.00,
2018-01-04 01:00:00,1,19.90,19.90,19.90,5.00,,,52.00,3.50,1018.3,150.00,3.50,
2018-01-04 06:00:00,1,21.90,21.90,21.90,8.10,,,55.00,3.50,1013.2,240.00,3.50,
2018-01-04 07:00:00,1,24.10,24.10,24.10,6.10,,,46.00,6.90,1012.2,330.00,6.90,
2018-01-04 08:00:00,1,21.00,21.00,21.00,16.00,0.00,,81.00,8.10,1011.2,320.00,8.10,
2018-01-04 10:00:00,1,23.00,23.00,23.00,12.00,0.00,,62.00,8.10,1007.8,320.00,8.10,
2018-01-04 13:00:00,1,23.00,23.00,23.00,10.90,,26.50,59.00,12.70,1006.1,340.00,12.70,
2018-01-04 14:00:00,1,24.10,24.10,24.10,10.00,0.00,25.30,54.00,17.30,1005.8,330.00,17.30,
2018-01-04 15:00:00,1,24.10,24.10,24.10,10.90,,25.30,57.00,12.70,1004.7,330.00,12.70,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-01-04 16:00:00,3,23.00,23.00,23.00,12.37,0.00,26.50,63.33,15.37,1003.7,316.67,16.10,
2018-01-04 17:00:00,5,24.28,25.00,24.10,12.14,0.00,27.60,59.40,15.42,1003.1,312.00,18.40,
2018-01-04 18:00:00,1,24.10,24.10,24.10,9.00,0.00,38.00,52.00,25.30,1002.7,310.00,25.30,
2018-01-04 19:00:00,1,25.00,25.00,25.00,7.00,0.00,25.30,46.00,13.80,1002.7,320.00,13.80,
2018-01-04 20:00:00,1,26.10,26.10,26.10,3.90,0.00,39.10,38.00,21.90,1003.4,300.00,21.90,
2018-01-04 21:00:00,1,24.10,24.10,24.10,1.00,,32.20,36.00,21.90,1004.1,320.00,21.90,
2018-01-04 22:00:00,1,21.00,21.00,21.00,0.00,,35.70,39.00,17.30,1005.4,310.00,17.30,
2018-01-04 23:00:00,1,19.90,19.90,19.90,-2.00,,33.40,37.00,18.40,1006.8,300.00,18.40,
2018-01-05 00:00:00,1,18.00,18.00,18.00,-2.90,,28.80,39.00,17.30,1007.8,300.00,17.30,
2018-01-05 01:00:00,1,17.10,17.10,17.10,-0.90,,31.10,44.00,21.90,1008.5,310.00,21.90,
2018-01-05 02:00:00,1,16.00,16.00,16.00,-2.00,,25.30,44.00,15.00,1009.1,290.00,15.00,
2018-01-05 03:00:00,1,15.10,15.10,15.10,-2.00,,28.80,46.00,18.40,1009.5,290.00,18.40,
2018-01-05 04:00:00,1,15.10,15.10,15.10,-2.90,,27.60,44.00,15.00,1010.2,290.00,15.00,
2018-01-05 05:00:00,1,14.00,14.00,14.00,-6.00,,33.40,40.00,19.60,1010.2,300.00,19.60,
2018-01-05 06:00:00,1,12.90,12.90,12.90,-7.10,,29.90,40.00,18.40,1010.8,290.00,18.40,
2018-01-05 07:00:00,1,12.00,12.00,12.00,-8.00,,31.10,39.00,12.70,1011.5,300.00,12.70,
2018-01-05 08:00:00,1,12.00,12.00,12.00,-7.10,,,41.00,15.00,1012.2,300.00,15.00,
2018-01-05 09:00:00,1,10.90,10.90,10.90,-2.00,,,55.00,10.40,1012.9,300.00,10.40,
2018-01-05 10:00:00,1,10.90,10.90,10.90,-6.00,,,46.00,15.00,1013.2,290.00,15.00,
2018-01-05 11:00:00,1,10.90,10.90,10.90,-6.00,,25.30,46.00,18.40,1014.2,290.00,18.40,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-01-05 12:00:00,1,10.90,10.90,10.90,-7.10,,23.00,43.00,13.80,1014.6,290.00,13.80,
2018-01-05 13:00:00,1,12.00,12.00,12.00,-7.10,,40.30,41.00,20.70,1015.2,300.00,20.70,
2018-01-05 14:00:00,1,12.90,12.90,12.90,-6.00,,35.70,42.00,25.30,1016.3,300.00,25.30,
2018-01-05 15:00:00,1,14.00,14.00,14.00,-6.00,,33.40,40.00,20.70,1016.6,290.00,20.70,
2018-01-05 16:00:00,1,15.10,15.10,15.10,-5.10,,26.50,40.00,17.30,1016.3,290.00,17.30,
2018-01-05 17:00:00,1,16.00,16.00,16.00,-6.00,,31.10,36.00,19.60,1016.6,310.00,19.60,
2018-01-05 18:00:00,1,16.00,16.00,16.00,-7.10,,34.50,35.00,19.60,1016.9,290.00,19.60,
2018-01-05 19:00:00,1,16.00,16.00,16.00,-7.10,,31.10,35.00,17.30,,290.00,17.30,
2018-01-05 20:00:00,1,15.10,15.10,15.10,-7.10,,28.80,36.00,19.60,1018.6,280.00,19.60,
2018-01-05 21:00:00,1,14.00,14.00,14.00,-6.00,,,40.00,12.70,1019.3,280.00,12.70,
2018-01-05 22:00:00,1,12.90,12.90,12.90,-5.10,,,44.00,12.70,1020.3,280.00,12.70,
2018-01-05 23:00:00,1,12.90,12.90,12.90,-8.00,,25.30,38.00,18.40,1021.0,270.00,18.40,
2018-01-06 00:00:00,1,12.00,12.00,12.00,-9.00,,28.80,37.00,21.90,1021.7,290.00,21.90,
2018-01-06 01:00:00,1,10.90,10.90,10.90,-9.00,,31.10,39.00,19.60,1022.0,290.00,19.60,
2018-01-06 02:00:00,1,10.90,10.90,10.90,-9.90,,27.60,37.00,16.10,1022.7,290.00,16.10,
2018-01-06 03:00:00,1,10.00,10.00,10.00,-9.00,,28.80,41.00,18.40,1022.7,280.00,18.40,
2018-01-06 04:00:00,1,10.00,10.00,10.00,-9.00,,20.70,41.00,15.00,1023.0,300.00,15.00,
2018-01-06 05:00:00,1,10.00,10.00,10.00,-9.00,,23.00,41.00,11.50,1023.4,300.00,11.50,
2018-01-06 06:00:00,1,9.00,9.00,9.00,-9.00,,,43.00,9.20,1023.7,280.00,9.20,
2018-01-06 07:00:00,1,8.10,8.10,8.10,-9.00,,,45.00,9.20,1024.0,270.00,9.20,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-01-06 08:00:00,1,8.10,8.10,8.10,-9.00,,21.90,45.00,12.70,1024.7,280.00,12.70,
2018-01-06 09:00:00,1,7.00,7.00,7.00,-9.90,,23.00,45.00,13.80,1025.1,280.00,13.80,
2018-01-06 10:00:00,1,7.00,7.00,7.00,-9.00,,,47.00,11.50,1025.7,270.00,11.50,
2018-01-06 11:00:00,1,7.00,7.00,7.00,-9.00,,,47.00,11.50,1026.4,280.00,11.50,
2018-01-06 12:00:00,1,8.10,8.10,8.10,-9.00,,25.30,45.00,16.10,1026.4,280.00,16.10,
2018-01-06 13:00:00,1,9.00,9.00,9.00,-7.10,,24.20,47.00,12.70,1027.1,270.00,12.70,
2018-01-06 14:00:00,1,12.00,12.00,12.00,-7.10,,29.90,41.00,17.30,1027.4,280.00,17.30,
2018-01-06 15:00:00,1,14.00,14.00,14.00,-6.00,,26.50,40.00,11.50,1028.1,300.00,11.50,
2018-01-06 16:00:00,1,15.10,15.10,15.10,-6.00,,26.50,38.00,16.10,1027.8,290.00,16.10,
2018-01-06 17:00:00,1,15.10,15.10,15.10,-6.00,,26.50,38.00,12.70,1027.8,300.00,12.70,
2018-01-06 18:00:00,1,15.10,15.10,15.10,-7.10,,28.80,36.00,16.10,1027.8,300.00,16.10,
2018-01-06 19:00:00,1,15.10,15.10,15.10,-8.00,,27.60,34.00,20.70,1028.4,300.00,20.70,
2018-01-06 20:00:00,1,15.10,15.10,15.10,-9.00,,32.20,33.00,18.40,1029.1,310.00,18.40,
2018-01-06 21:00:00,1,14.00,14.00,14.00,-9.00,,23.00,34.00,17.30,1030.1,300.00,17.30,
2018-01-06 22:00:00,1,12.90,12.90,12.90,-7.10,,18.40,40.00,12.70,1031.2,290.00,12.70,
2018-01-06 23:00:00,1,12.00,12.00,12.00,-7.10,,,41.00,11.50,1031.2,290.00,11.50,
2018-01-07 00:00:00,1,12.00,12.00,12.00,-7.10,,25.30,41.00,18.40,1031.8,310.00,18.40,
2018-01-07 01:00:00,1,12.00,12.00,12.00,-7.10,,21.90,41.00,18.40,1032.2,300.00,18.40,
2018-01-07 02:00:00,1,10.90,10.90,10.90,-8.00,,21.90,41.00,15.00,1033.2,300.00,15.00,
2018-01-07 03:00:00,1,10.00,10.00,10.00,-8.00,,,43.00,12.70,1033.9,310.00,12.70,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-01-07 04:00:00,1,9.00,9.00,9.00,-8.00,,,45.00,8.10,1034.2,280.00,8.10,
2018-01-07 05:00:00,1,9.00,9.00,9.00,-8.00,,,45.00,8.10,1034.5,280.00,8.10,
2018-01-07 06:00:00,1,9.00,9.00,9.00,-7.10,,,47.00,12.70,1034.9,310.00,12.70,
2018-01-07 07:00:00,1,8.10,8.10,8.10,-7.10,,,49.00,4.60,1035.6,270.00,4.60,
2018-01-07 08:00:00,1,7.00,7.00,7.00,-7.10,,,52.00,6.90,1035.6,290.00,6.90,
2018-01-07 09:00:00,1,7.00,7.00,7.00,-7.10,,,52.00,4.60,1035.6,300.00,4.60,
2018-01-07 10:00:00,1,3.90,3.90,3.90,-7.10,,,59.00,4.60,1036.2,240.00,4.60,
2018-01-07 11:00:00,1,3.90,3.90,3.90,-6.00,,,63.00,3.50,1036.6,270.00,3.50,
2018-01-07 12:00:00,1,3.00,3.00,3.00,-6.00,,,65.00,3.50,1037.3,290.00,3.50,
2018-01-07 13:00:00,1,8.10,8.10,8.10,-5.10,,,54.00,0.00,1037.3,0.00,0.00,
2018-01-07 14:00:00,1,10.90,10.90,10.90,-5.10,,,48.00,4.60,1037.3,250.00,4.60,
2018-01-07 15:00:00,1,14.00,14.00,14.00,-2.90,,,46.00,6.90,1036.9,,6.90,
2018-01-07 16:00:00,1,15.10,15.10,15.10,-2.90,,,44.00,5.80,1035.6,290.00,5.80,
2018-01-07 17:00:00,1,18.00,18.00,18.00,-2.90,,,39.00,4.60,1034.2,180.00,4.60,
2018-01-07 18:00:00,1,19.00,19.00,19.00,-4.00,,,35.00,8.10,1033.2,230.00,8.10,
2018-01-07 19:00:00,1,19.90,19.90,19.90,-2.90,,,36.00,6.90,1032.5,200.00,6.90,
2018-01-07 20:00:00,1,19.90,19.90,19.90,-2.90,,,36.00,4.60,1031.8,180.00,4.60,
2018-01-07 21:00:00,1,19.90,19.90,19.90,-2.90,,,36.00,4.60,1031.5,180.00,4.60,
2018-01-07 22:00:00,1,21.00,21.00,21.00,-4.00,,,32.00,4.60,1031.2,190.00,4.60,
2018-01-07 23:00:00,1,21.00,21.00,21.00,-2.90,,,34.00,4.60,1030.8,200.00,4.60,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-01-08 00:00:00,1,19.90,19.90,19.90,-2.90,,,36.00,4.60,1030.1,190.00,4.60,
2018-01-08 01:00:00,1,19.90,19.90,19.90,-2.00,,,37.00,6.90,1029.5,130.00,6.90,
2018-01-08 02:00:00,1,19.00,19.00,19.00,-0.90,,,41.00,5.80,1028.8,160.00,5.80,
2018-01-08 03:00:00,1,19.90,19.90,19.90,0.00,,,41.00,4.60,1028.4,180.00,4.60,
2018-01-08 04:00:00,1,19.90,19.90,19.90,-0.90,,,39.00,4.60,1027.8,170.00,4.60,
2018-01-08 05:00:00,1,19.90,19.90,19.90,-0.90,,,39.00,0.00,1027.1,0.00,0.00,
2018-01-08 06:00:00,1,19.90,19.90,19.90,-0.90,,,39.00,0.00,1026.4,0.00,0.00,
2018-01-08 07:00:00,1,18.00,18.00,18.00,1.90,,,49.00,3.50,1025.7,150.00,3.50,
2018-01-08 08:00:00,1,17.10,17.10,17.10,3.90,,,56.00,3.50,1025.1,110.00,3.50,
2018-01-08 09:00:00,1,16.00,16.00,16.00,3.90,,,58.00,4.60,1024.4,120.00,4.60,
2018-01-08 10:00:00,1,16.00,16.00,16.00,6.10,,,64.00,4.60,1024.4,140.00,4.60,
2018-01-08 11:00:00,1,16.00,16.00,16.00,3.90,,,58.00,3.50,1023.4,120.00,3.50,
2018-01-08 12:00:00,1,17.10,17.10,17.10,3.90,,,56.00,0.00,1023.4,0.00,0.00,
2018-01-08 13:00:00,1,19.00,19.00,19.00,3.90,,,51.00,4.60,1023.4,100.00,4.60,
2018-01-08 14:00:00,1,21.00,21.00,21.00,6.10,,,52.00,5.80,1023.0,80.00,5.80,
2018-01-08 15:00:00,1,23.00,23.00,23.00,6.10,0.00,,48.00,4.60,1022.0,120.00,4.60,
2018-01-08 16:00:00,1,23.00,23.00,23.00,10.00,0.00,,57.00,5.80,1020.7,170.00,5.80,
2018-01-08 17:00:00,3,23.73,24.10,23.00,11.93,0.01,,60.33,5.77,1019.6,170.00,6.90,
2018-01-08 18:00:00,2,25.55,26.10,25.00,15.55,0.00,,65.50,6.90,1019.3,200.00,9.20,
2018-01-08 19:00:00,4,26.10,26.10,26.10,17.80,0.01,,70.25,4.33,1019.1,202.50,6.90,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-01-08 20:00:00,5,26.10,26.10,26.10,19.18,0.00,,74.60,1.40,1018.8,130.00,3.50,
2018-01-08 21:00:00,1,27.00,27.00,27.00,19.90,,,75.00,3.50,1019.0,30.00,3.50,
2018-01-08 22:00:00,1,28.00,28.00,28.00,19.90,,,71.00,0.00,1019.0,0.00,0.00,
2018-01-08 23:00:00,1,28.90,28.90,28.90,19.90,,,69.00,3.50,1018.6,360.00,3.50,
2018-01-09 00:00:00,1,28.90,28.90,28.90,21.00,,,72.00,0.00,1018.3,0.00,0.00,
2018-01-09 01:00:00,1,28.90,28.90,28.90,21.00,,,72.00,0.00,1018.3,0.00,0.00,
2018-01-09 02:00:00,1,28.90,28.90,28.90,21.00,,,72.00,0.00,1018.6,0.00,0.00,
2018-01-09 03:00:00,1,28.90,28.90,28.90,21.90,,,75.00,0.00,1018.3,0.00,0.00,
2018-01-09 04:00:00,1,28.90,28.90,28.90,21.90,,,75.00,0.00,1018.3,0.00,0.00,
2018-01-09 05:00:00,1,28.00,28.00,28.00,21.00,,,75.00,0.00,1018.3,0.00,0.00,
2018-01-09 06:00:00,1,23.00,23.00,23.00,17.10,,,78.00,0.00,1018.3,0.00,0.00,
2018-01-09 07:00:00,1,21.90,21.90,21.90,16.00,,,78.00,0.00,1019.3,0.00,0.00,
2018-01-09 08:00:00,1,19.90,19.90,19.90,16.00,,,84.00,3.50,1019.3,270.00,3.50,
2018-01-09 09:00:00,1,18.00,18.00,18.00,15.10,,,88.00,0.00,1019.6,0.00,0.00,
2018-01-09 10:00:00,1,19.90,19.90,19.90,15.10,,,81.00,3.50,1020.3,220.00,3.50,
2018-01-09 11:00:00,1,19.00,19.00,19.00,14.00,,,80.00,0.00,1021.3,0.00,0.00,
2018-01-09 12:00:00,1,19.00,19.00,19.00,15.10,,,84.00,0.00,1022.4,0.00,0.00,
2018-01-09 13:00:00,1,26.10,26.10,26.10,19.90,,,77.00,4.60,1022.7,300.00,4.60,
2018-01-09 14:00:00,1,37.90,37.90,37.90,27.00,,,64.00,9.20,1023.4,250.00,9.20,
2018-01-09 15:00:00,1,43.00,43.00,43.00,27.00,,,53.00,11.50,1023.7,260.00,11.50,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-01-09 16:00:00,1,45.00,45.00,45.00,26.10,,,47.00,9.20,1023.4,280.00,9.20,
2018-01-09 17:00:00,1,46.00,46.00,46.00,24.10,,,42.00,9.20,1023.4,270.00,9.20,
2018-01-09 18:00:00,1,46.90,46.90,46.90,23.00,,,39.00,9.20,1023.0,320.00,9.20,
2018-01-09 19:00:00,1,46.90,46.90,46.90,21.90,,,37.00,13.80,1023.7,310.00,13.80,
2018-01-09 20:00:00,1,46.00,46.00,46.00,21.90,,,38.00,11.50,1024.4,320.00,11.50,
2018-01-09 21:00:00,1,43.00,43.00,43.00,21.90,,,43.00,8.10,1025.4,310.00,8.10,
2018-01-09 22:00:00,1,39.90,39.90,39.90,21.90,,,48.00,4.60,1025.7,300.00,4.60,
2018-01-09 23:00:00,1,37.00,37.00,37.00,21.90,,,54.00,5.80,1026.8,290.00,5.80,
2018-01-10 00:00:00,1,37.90,37.90,37.90,21.00,,,50.00,5.80,1027.1,310.00,5.80,
2018-01-10 01:00:00,1,32.00,32.00,32.00,21.00,,,,0.00,1027.8,0.00,0.00,
2018-01-10 02:00:00,1,28.00,28.00,28.00,19.00,,,69.00,3.50,1028.1,190.00,3.50,
2018-01-10 03:00:00,1,28.00,28.00,28.00,19.90,,,71.00,3.50,1029.5,260.00,3.50,
2018-01-10 04:00:00,1,27.00,27.00,27.00,19.90,,,75.00,0.00,1029.8,0.00,0.00,
2018-01-10 05:00:00,1,25.00,25.00,25.00,19.00,,,78.00,0.00,1029.8,0.00,0.00,
2018-01-10 06:00:00,1,26.10,26.10,26.10,19.00,,,74.00,0.00,1030.1,0.00,0.00,
