METADATA:
Database:,FAA_HOURLY
Id:,KSEG
Name:,SELINSGROVE
County:,SNYDER
State:,PA
Lat:,40.820
Lon:,-76.860
Elev (ft):,444.0
Start_date:,1997-01-01
End_date:,2019-02-07


Start Date:, 2018-01-01
End Date:, 2018-12-31
Variables Requested:, datetime,num_obs,temp_avg,temp_max,temp_min,dptemp_avg,precip1hr,wgust_max,rh_avg,wspd_avg,altimeter_avg,wdir_avg,wspd_max
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-01-01 00:00:00,1,-0.90,-0.90,-0.90,-5.10,,,82.00,0.00,1028.4,0.00,0.00,
2018-01-01 01:00:00,1,-2.00,-2.00,-2.00,-5.10,,,86.00,0.00,1028.8,0.00,0.00,
2018-01-01 02:00:00,1,-4.00,-4.00,-4.00,-7.10,,,86.00,0.00,1029.1,0.00,0.00,
2018-01-01 03:00:00,1,-2.90,-2.90,-2.90,-6.00,,,86.00,0.00,1029.5,0.00,0.00,
2018-01-01 04:00:00,1,-2.90,-2.90,-2.90,-6.00,,,86.00,3.50,1029.8,310.00,3.50,
2018-01-01 05:00:00,1,-5.10,-5.10,-5.10,-7.10,,,91.00,0.00,1029.5,0.00,0.00,
2018-01-01 06:00:00,1,-5.10,-5.10,-5.10,-8.00,,,87.00,0.00,1029.8,0.00,0.00,
2018-01-01 07:00:00,1,-6.00,-6.00,-6.00,-9.00,,,86.00,0.00,1029.8,0.00,0.00,
2018-01-01 08:00:00,1,-7.10,-7.10,-7.10,-9.90,,,87.00,0.00,1029.8,0.00,0.00,
2018-01-01 09:00:00,1,-8.00,-8.00,-8.00,-11.00,,,86.00,3.50,1030.1,310.00,3.50,
2018-01-01 10:00:00,1,-8.00,-8.00,-8.00,-11.00,,,86.00,0.00,1030.5,0.00,0.00,
2018-01-01 11:00:00,4,-8.38,-7.10,-9.40,-11.55,,,85.25,1.75,1030.6,165.00,3.50,
2018-01-01 12:00:00,1,-8.00,-8.00,-8.00,-11.00,,,86.00,0.00,1031.2,0.00,0.00,
2018-01-01 13:00:00,4,-4.28,-2.00,-6.00,-6.03,,,92.00,0.00,1031.2,0.00,0.00,
2018-01-01 14:00:00,2,2.60,6.10,-0.90,-0.95,,,85.00,2.30,1031.3,75.00,4.60,
2018-01-01 15:00:00,1,10.90,10.90,10.90,1.90,,,66.00,4.60,1031.2,140.00,4.60,
2018-01-01 16:00:00,1,15.10,15.10,15.10,3.00,,,58.00,4.60,1029.8,,4.60,
2018-01-01 17:00:00,1,17.10,17.10,17.10,1.90,,,51.00,5.80,1029.1,300.00,5.80,
2018-01-01 18:00:00,1,17.10,17.10,17.10,3.00,,,53.00,8.10,1028.4,270.00,8.10,
2018-01-01 19:00:00,1,19.00,19.00,19.00,3.90,,,51.00,4.60,1028.1,260.00,4.60,
2018-01-01 20:00:00,1,17.10,17.10,17.10,3.00,,17.30,53.00,11.50,1028.4,260.00,11.50,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-01-01 21:00:00,1,16.00,16.00,16.00,3.00,,,56.00,6.90,1028.4,,6.90,
2018-01-01 22:00:00,1,15.10,15.10,15.10,3.90,,,61.00,6.90,1028.8,260.00,6.90,
2018-01-01 23:00:00,1,14.00,14.00,14.00,3.90,,,64.00,8.10,1029.5,260.00,8.10,
2018-01-02 00:00:00,1,14.00,14.00,14.00,1.90,,16.10,58.00,6.90,1029.8,280.00,6.90,
2018-01-02 01:00:00,1,12.90,12.90,12.90,-0.90,,17.30,53.00,9.20,1030.5,270.00,9.20,
2018-01-02 02:00:00,1,12.00,12.00,12.00,-0.90,,17.30,55.00,8.10,1030.5,280.00,8.10,
2018-01-02 03:00:00,1,10.90,10.90,10.90,-0.90,,,58.00,5.80,1030.8,,5.80,
2018-01-02 04:00:00,1,10.00,10.00,10.00,-0.90,,,60.00,6.90,1030.5,260.00,6.90,
2018-01-02 05:00:00,1,10.00,10.00,10.00,-0.90,,20.70,60.00,5.80,1030.5,,5.80,
2018-01-02 06:00:00,1,10.00,10.00,10.00,-0.90,,,60.00,4.60,1030.5,,4.60,
2018-01-02 07:00:00,1,8.10,8.10,8.10,-0.90,,,66.00,3.50,1030.8,220.00,3.50,
2018-01-02 08:00:00,1,10.00,10.00,10.00,0.00,,,63.00,6.90,1030.5,,6.90,
2018-01-02 09:00:00,1,9.00,9.00,9.00,0.00,,,66.00,6.90,1030.8,,6.90,
2018-01-02 10:00:00,1,8.10,8.10,8.10,0.00,,,69.00,3.50,1030.8,,3.50,
2018-01-02 11:00:00,1,10.00,10.00,10.00,1.00,,,66.00,5.80,1031.5,230.00,5.80,
2018-01-02 12:00:00,1,10.90,10.90,10.90,1.90,,,66.00,5.80,1031.5,230.00,5.80,
2018-01-02 13:00:00,1,14.00,14.00,14.00,3.00,,,61.00,5.80,1032.2,,5.80,
2018-01-02 14:00:00,1,16.00,16.00,16.00,3.90,,,58.00,4.60,1032.2,,4.60,
2018-01-02 15:00:00,1,19.00,19.00,19.00,6.10,,,56.00,6.90,1032.2,270.00,6.90,
2018-01-02 16:00:00,1,18.00,18.00,18.00,5.00,,,56.00,9.20,1030.8,230.00,9.20,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-01-02 17:00:00,1,19.00,19.00,19.00,5.00,,,54.00,8.10,1029.8,270.00,8.10,
2018-01-02 18:00:00,1,19.00,19.00,19.00,5.00,,,54.00,6.90,1028.8,,6.90,
2018-01-02 19:00:00,1,19.90,19.90,19.90,5.00,,,52.00,10.40,1028.4,230.00,10.40,
2018-01-02 20:00:00,1,19.90,19.90,19.90,3.00,,,47.00,8.10,1028.1,230.00,8.10,
2018-01-02 21:00:00,1,18.00,18.00,18.00,1.90,,,49.00,4.60,1028.1,210.00,4.60,
2018-01-02 22:00:00,1,16.00,16.00,16.00,1.90,,,53.00,3.50,1027.8,230.00,3.50,
2018-01-02 23:00:00,1,12.00,12.00,12.00,1.90,,,63.00,4.60,1028.1,220.00,4.60,
2018-01-03 00:00:00,1,8.10,8.10,8.10,1.90,,,76.00,4.60,1028.1,190.00,4.60,
2018-01-03 01:00:00,1,12.00,12.00,12.00,0.00,,,58.00,5.80,1027.8,270.00,5.80,
2018-01-03 02:00:00,1,10.00,10.00,10.00,1.00,,,66.00,3.50,1027.8,190.00,3.50,
2018-01-03 03:00:00,1,3.00,3.00,3.00,0.00,,,87.00,0.00,1027.8,0.00,0.00,
2018-01-03 04:00:00,1,1.00,1.00,1.00,-2.00,,,87.00,0.00,1027.8,0.00,0.00,
2018-01-03 05:00:00,1,-2.00,-2.00,-2.00,-5.10,,,86.00,0.00,1027.1,0.00,0.00,
2018-01-03 06:00:00,1,-0.90,-0.90,-0.90,-4.00,,,86.00,0.00,1027.4,0.00,0.00,
2018-01-03 07:00:00,1,-2.00,-2.00,-2.00,-4.00,,,91.00,0.00,1027.8,0.00,0.00,
2018-01-03 08:00:00,1,-0.90,-0.90,-0.90,-5.10,,,82.00,0.00,1027.1,0.00,0.00,
2018-01-03 09:00:00,1,-2.00,-2.00,-2.00,-5.10,,,86.00,3.50,1026.8,290.00,3.50,
2018-01-03 10:00:00,1,-6.00,-6.00,-6.00,-9.00,,,86.00,0.00,1026.1,0.00,0.00,
2018-01-03 11:00:00,1,-4.00,-4.00,-4.00,-8.00,,,83.00,0.00,1026.8,0.00,0.00,
2018-01-03 12:00:00,1,-4.00,-4.00,-4.00,-7.10,,,86.00,0.00,1026.8,0.00,0.00,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-01-03 13:00:00,1,1.90,1.90,1.90,0.00,,,91.00,0.00,1026.8,0.00,0.00,
2018-01-03 14:00:00,1,8.10,8.10,8.10,3.90,,,83.00,0.00,1026.4,0.00,0.00,
2018-01-03 15:00:00,1,10.90,10.90,10.90,3.90,,,73.00,0.00,1025.4,0.00,0.00,
2018-01-03 16:00:00,1,15.10,15.10,15.10,3.00,,,58.00,0.00,1024.4,0.00,0.00,
2018-01-03 17:00:00,1,19.00,19.00,19.00,1.90,,,47.00,0.00,1022.7,0.00,0.00,
2018-01-03 18:00:00,1,21.00,21.00,21.00,0.00,,,39.00,3.50,1021.0,220.00,3.50,
2018-01-03 19:00:00,1,21.90,21.90,21.90,-0.90,,,36.00,5.80,1020.0,190.00,5.80,
2018-01-03 20:00:00,1,21.90,21.90,21.90,3.00,,,43.00,5.80,1019.6,180.00,5.80,
2018-01-03 21:00:00,1,23.00,23.00,23.00,3.90,,,43.00,3.50,1020.0,230.00,3.50,
2018-01-03 22:00:00,1,21.90,21.90,21.90,5.00,,,47.00,0.00,1019.0,0.00,0.00,
2018-01-03 23:00:00,1,17.10,17.10,17.10,6.10,,,61.00,0.00,1019.0,0.00,0.00,
2018-01-04 00:00:00,1,17.10,17.10,17.10,7.00,,,64.00,0.00,1019.0,0.00,0.00,
2018-01-04 01:00:00,1,16.00,16.00,16.00,8.10,,,70.00,0.00,1017.9,0.00,0.00,
2018-01-04 08:00:00,1,19.00,19.00,19.00,12.00,,,74.00,3.50,1011.9,350.00,3.50,
2018-01-04 10:00:00,1,19.00,19.00,19.00,9.00,,,64.00,5.80,1009.1,350.00,5.80,
2018-01-04 14:00:00,1,21.90,21.90,21.90,12.00,,,65.00,13.80,1007.1,330.00,13.80,
2018-01-04 15:00:00,1,21.00,21.00,21.00,12.90,,28.80,70.00,16.10,1006.4,340.00,16.10,
2018-01-04 16:00:00,2,21.45,21.90,21.00,14.55,0.00,23.00,74.00,16.10,1004.9,335.00,16.10,
2018-01-04 17:00:00,5,22.12,23.00,21.90,14.66,0.00,24.20,73.00,12.20,1004.3,336.00,13.80,
2018-01-04 18:00:00,1,23.00,23.00,23.00,9.00,,27.60,54.00,19.60,1003.7,310.00,19.60,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-01-04 19:00:00,1,23.00,23.00,23.00,7.00,,27.60,50.00,16.10,1003.4,320.00,16.10,
2018-01-04 20:00:00,1,21.90,21.90,21.90,3.90,,31.10,45.00,21.90,1004.1,320.00,21.90,
2018-01-04 21:00:00,1,19.90,19.90,19.90,1.90,,21.90,45.00,13.80,1004.7,300.00,13.80,
2018-01-04 22:00:00,1,19.00,19.00,19.00,1.00,,27.60,45.00,16.10,1005.4,290.00,16.10,
2018-01-04 23:00:00,1,16.00,16.00,16.00,-0.90,,33.40,46.00,19.60,1007.1,310.00,19.60,
2018-01-05 00:00:00,1,14.00,14.00,14.00,-0.90,,24.20,51.00,17.30,1007.8,300.00,17.30,
2018-01-05 01:00:00,1,12.90,12.90,12.90,-2.90,,27.60,48.00,17.30,1008.5,290.00,17.30,
2018-01-05 02:00:00,1,12.00,12.00,12.00,-2.90,,24.20,50.00,15.00,1009.1,300.00,15.00,
2018-01-05 03:00:00,1,12.00,12.00,12.00,-2.90,,21.90,50.00,13.80,1009.8,310.00,13.80,
2018-01-05 04:00:00,1,10.90,10.90,10.90,-4.00,,23.00,50.00,12.70,1010.2,280.00,12.70,
2018-01-05 05:00:00,1,10.00,10.00,10.00,-4.00,,19.60,52.00,11.50,1010.2,290.00,11.50,
2018-01-05 06:00:00,1,9.00,9.00,9.00,-5.10,,25.30,52.00,15.00,1010.2,280.00,15.00,
2018-01-05 07:00:00,1,9.00,9.00,9.00,-5.10,,26.50,52.00,15.00,1011.2,300.00,15.00,
2018-01-05 08:00:00,1,9.00,9.00,9.00,-7.10,,17.30,47.00,8.10,1011.5,280.00,8.10,
2018-01-05 09:00:00,1,9.00,9.00,9.00,-7.10,,21.90,47.00,10.40,1011.9,300.00,10.40,
2018-01-05 10:00:00,1,8.10,8.10,8.10,-7.10,,21.90,49.00,12.70,1012.5,290.00,12.70,
2018-01-05 11:00:00,1,7.00,7.00,7.00,-7.10,,21.90,52.00,10.40,1012.9,290.00,10.40,
2018-01-05 12:00:00,1,7.00,7.00,7.00,-6.00,,,54.00,11.50,1013.9,310.00,11.50,
2018-01-05 13:00:00,1,9.00,9.00,9.00,-6.00,,21.90,50.00,11.50,1014.6,280.00,11.50,
2018-01-05 14:00:00,1,10.00,10.00,10.00,-5.10,,32.20,49.00,19.60,1015.2,290.00,19.60,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-01-05 15:00:00,1,10.90,10.90,10.90,-5.10,,25.30,48.00,16.10,1015.6,320.00,16.10,
2018-01-05 16:00:00,1,12.90,12.90,12.90,-4.00,,32.20,46.00,18.40,1014.9,300.00,18.40,
2018-01-05 17:00:00,1,14.00,14.00,14.00,-4.00,,26.50,44.00,13.80,1014.9,290.00,13.80,
2018-01-05 18:00:00,1,15.10,15.10,15.10,-4.00,,25.30,42.00,16.10,1015.2,280.00,16.10,
2018-01-05 19:00:00,1,14.00,14.00,14.00,-2.90,,23.00,46.00,12.70,1015.9,270.00,12.70,
2018-01-05 20:00:00,3,12.07,12.20,12.00,4.03,0.00,19.60,69.67,10.73,1017.2,273.33,11.50,
2018-01-05 21:00:00,5,11.12,12.00,10.90,3.94,0.00,21.90,72.20,8.08,1017.7,268.00,10.40,
2018-01-05 22:00:00,1,10.90,10.90,10.90,1.90,0.00,20.70,66.00,10.40,1019.0,280.00,10.40,
2018-01-05 23:00:00,1,10.90,10.90,10.90,-0.90,0.00,24.20,58.00,9.20,1019.6,280.00,9.20,
2018-01-06 00:00:00,1,9.00,9.00,9.00,1.00,,24.20,70.00,9.20,1020.3,270.00,9.20,
2018-01-06 01:00:00,1,9.00,9.00,9.00,-2.00,,20.70,60.00,12.70,1021.0,290.00,12.70,
2018-01-06 02:00:00,1,8.10,8.10,8.10,-4.00,,23.00,57.00,15.00,1021.7,280.00,15.00,
2018-01-06 03:00:00,1,7.00,7.00,7.00,-6.00,,24.20,54.00,13.80,1021.7,280.00,13.80,
2018-01-06 04:00:00,1,7.00,7.00,7.00,-6.00,,,54.00,10.40,1022.0,280.00,10.40,
2018-01-06 05:00:00,1,7.00,7.00,7.00,-7.10,,,52.00,9.20,1022.7,270.00,9.20,
2018-01-06 06:00:00,1,6.10,6.10,6.10,-7.10,,16.10,54.00,9.20,1022.7,250.00,9.20,
2018-01-06 07:00:00,1,5.00,5.00,5.00,-6.00,,,60.00,3.50,1023.4,240.00,3.50,
2018-01-06 08:00:00,1,3.90,3.90,3.90,-7.10,,,59.00,5.80,1023.4,,5.80,
2018-01-06 09:00:00,1,3.90,3.90,3.90,-8.00,,19.60,57.00,6.90,1023.7,270.00,6.90,
2018-01-06 10:00:00,1,3.90,3.90,3.90,-8.00,,,57.00,5.80,1024.7,,5.80,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-01-06 11:00:00,1,3.90,3.90,3.90,-8.00,,,57.00,5.80,1025.7,260.00,5.80,
2018-01-06 12:00:00,1,5.00,5.00,5.00,-7.10,,,57.00,8.10,1026.1,280.00,8.10,
2018-01-06 13:00:00,1,7.00,7.00,7.00,-6.00,,19.60,54.00,13.80,1026.4,280.00,13.80,
2018-01-06 14:00:00,1,9.00,9.00,9.00,-4.00,,18.40,55.00,10.40,1026.8,280.00,10.40,
2018-01-06 15:00:00,1,10.00,10.00,10.00,-6.00,,31.10,47.00,19.60,1027.8,310.00,19.60,
2018-01-06 16:00:00,1,10.90,10.90,10.90,-5.10,,19.60,48.00,15.00,1027.4,300.00,15.00,
2018-01-06 17:00:00,1,12.90,12.90,12.90,-4.00,,21.90,46.00,15.00,1027.1,300.00,15.00,
2018-01-06 18:00:00,1,12.90,12.90,12.90,-2.90,,18.40,48.00,13.80,1027.1,290.00,13.80,
2018-01-06 19:00:00,1,14.00,14.00,14.00,-5.10,,24.20,42.00,13.80,1027.8,300.00,13.80,
2018-01-06 20:00:00,1,12.90,12.90,12.90,-7.10,,24.20,40.00,15.00,1028.8,300.00,15.00,
2018-01-06 21:00:00,1,10.90,10.90,10.90,-7.10,,19.60,43.00,13.80,1029.5,300.00,13.80,
2018-01-06 22:00:00,1,10.00,10.00,10.00,-7.10,,,45.00,4.60,1030.5,,4.60,
2018-01-06 23:00:00,1,10.00,10.00,10.00,-7.10,,,45.00,8.10,1031.2,310.00,8.10,
2018-01-07 00:00:00,1,9.00,9.00,9.00,-7.10,,19.60,47.00,13.80,1031.8,310.00,13.80,
2018-01-07 01:00:00,1,8.10,8.10,8.10,-7.10,,,49.00,8.10,1032.5,310.00,8.10,
2018-01-07 02:00:00,1,7.00,7.00,7.00,-7.10,,,52.00,6.90,1033.2,,6.90,
2018-01-07 03:00:00,1,7.00,7.00,7.00,-7.10,,,52.00,5.80,1033.9,310.00,5.80,
2018-01-07 04:00:00,1,7.00,7.00,7.00,-6.00,,,54.00,10.40,1033.9,320.00,10.40,
2018-01-07 05:00:00,1,5.00,5.00,5.00,-6.00,,,60.00,8.10,1034.2,320.00,8.10,
2018-01-07 06:00:00,1,5.00,5.00,5.00,-7.10,,,57.00,4.60,1034.9,310.00,4.60,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-01-07 07:00:00,1,1.90,1.90,1.90,-7.10,,,65.00,6.90,1035.2,320.00,6.90,
2018-01-07 08:00:00,1,1.00,1.00,1.00,-6.00,,,72.00,0.00,1035.6,0.00,0.00,
2018-01-07 09:00:00,1,-2.00,-2.00,-2.00,-7.10,,,78.00,0.00,1035.2,0.00,0.00,
2018-01-07 10:00:00,1,-4.00,-4.00,-4.00,-8.00,,,83.00,4.60,1035.9,340.00,4.60,
2018-01-07 11:00:00,1,-4.00,-4.00,-4.00,-7.10,,,86.00,0.00,1036.2,0.00,0.00,
2018-01-07 12:00:00,1,-4.00,-4.00,-4.00,-8.00,,,83.00,0.00,1036.9,0.00,0.00,
2018-01-07 13:00:00,1,3.00,3.00,3.00,-2.90,,,76.00,0.00,1036.6,0.00,0.00,
2018-01-07 14:00:00,1,7.00,7.00,7.00,-2.00,,,66.00,0.00,1036.6,0.00,0.00,
2018-01-07 15:00:00,1,10.00,10.00,10.00,-0.90,,,60.00,5.80,1035.9,,5.80,
2018-01-07 16:00:00,1,12.00,12.00,12.00,0.00,,,58.00,5.80,1034.9,,5.80,
2018-01-07 17:00:00,1,14.00,14.00,14.00,1.00,,,56.00,5.80,1033.2,,5.80,
2018-01-07 18:00:00,1,15.10,15.10,15.10,1.00,,,53.00,9.20,1032.2,170.00,9.20,
2018-01-07 19:00:00,1,17.10,17.10,17.10,3.00,,,53.00,8.10,1031.5,160.00,8.10,
2018-01-07 20:00:00,1,18.00,18.00,18.00,1.90,,,49.00,6.90,1030.5,180.00,6.90,
2018-01-07 21:00:00,1,17.10,17.10,17.10,1.90,,,51.00,9.20,1030.1,170.00,9.20,
2018-01-07 22:00:00,1,17.10,17.10,17.10,1.90,,,51.00,10.40,1029.8,190.00,10.40,
2018-01-07 23:00:00,1,16.00,16.00,16.00,1.90,,,53.00,8.10,1029.5,180.00,8.10,
2018-01-08 00:00:00,1,17.10,17.10,17.10,3.00,,,53.00,5.80,1028.8,180.00,5.80,
2018-01-08 01:00:00,1,17.10,17.10,17.10,1.90,,,51.00,3.50,1028.4,190.00,3.50,
2018-01-08 02:00:00,1,18.00,18.00,18.00,3.00,,,51.00,4.60,1027.4,190.00,4.60,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-01-08 05:00:00,1,19.00,19.00,19.00,3.00,,,49.00,4.60,1025.7,210.00,4.60,
2018-01-08 06:00:00,1,19.00,19.00,19.00,3.90,,,51.00,6.90,1025.1,200.00,6.90,
2018-01-08 07:00:00,1,19.00,19.00,19.00,3.90,,,51.00,4.60,1024.4,220.00,4.60,
2018-01-08 08:00:00,1,19.00,19.00,19.00,5.00,,,54.00,5.80,1024.0,210.00,5.80,
2018-01-08 09:00:00,1,19.00,19.00,19.00,3.90,,,51.00,3.50,1023.0,200.00,3.50,
2018-01-08 10:00:00,1,19.00,19.00,19.00,3.90,,,51.00,5.80,1022.7,200.00,5.80,
2018-01-08 11:00:00,1,19.00,19.00,19.00,5.00,,,54.00,5.80,1022.0,200.00,5.80,
2018-01-08 12:00:00,1,19.00,19.00,19.00,5.00,,,54.00,8.10,1022.0,210.00,8.10,
2018-01-08 13:00:00,1,19.90,19.90,19.90,5.00,,,52.00,5.80,1022.4,200.00,5.80,
2018-01-08 14:00:00,1,19.90,19.90,19.90,8.10,,,59.00,10.40,1021.7,190.00,10.40,
2018-01-08 15:00:00,1,19.90,19.90,19.90,10.90,0.00,,68.00,8.10,1020.3,200.00,8.10,
2018-01-08 16:00:00,1,21.00,21.00,21.00,14.00,0.00,17.30,74.00,6.90,1019.0,210.00,6.90,
2018-01-08 17:00:00,1,21.90,21.90,21.90,16.00,0.00,,78.00,6.90,1017.9,190.00,6.90,
2018-01-08 18:00:00,1,24.10,24.10,24.10,17.10,,,74.00,11.50,1017.3,190.00,11.50,
2018-01-08 19:00:00,2,24.55,25.00,24.10,18.00,,,75.50,12.10,1017.3,185.00,12.70,
2018-01-08 20:00:00,2,24.55,25.00,24.10,18.50,,,77.50,9.20,1017.3,185.00,11.50,
2018-01-08 21:00:00,1,25.00,25.00,25.00,19.00,,,78.00,8.10,1017.6,180.00,8.10,
2018-01-08 22:00:00,1,26.10,26.10,26.10,19.90,,,77.00,9.20,1017.6,190.00,9.20,
2018-01-08 23:00:00,1,27.00,27.00,27.00,19.90,,,75.00,6.90,1017.6,200.00,6.90,
2018-01-09 00:00:00,2,27.00,27.00,27.00,20.45,,,76.50,6.90,1017.6,205.00,6.90,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-01-09 01:00:00,1,28.00,28.00,28.00,21.00,,,75.00,4.60,1017.6,,4.60,
2018-01-09 02:00:00,1,28.00,28.00,28.00,21.00,,,75.00,5.80,1017.6,200.00,5.80,
2018-01-09 03:00:00,1,28.00,28.00,28.00,21.00,,,75.00,4.60,1017.6,210.00,4.60,
2018-01-09 04:00:00,1,28.00,28.00,28.00,21.00,,,75.00,3.50,1017.6,,3.50,
2018-01-09 05:00:00,1,28.90,28.90,28.90,21.00,,,72.00,0.00,1017.6,0.00,0.00,
2018-01-09 06:00:00,1,28.90,28.90,28.90,21.90,,,75.00,0.00,1017.6,0.00,0.00,
2018-01-09 07:00:00,1,28.90,28.90,28.90,21.90,,,75.00,0.00,1018.3,0.00,0.00,
2018-01-09 08:00:00,1,27.00,27.00,27.00,23.00,,,85.00,0.00,1018.6,0.00,0.00,
2018-01-09 09:00:00,1,35.10,35.10,35.10,25.00,,,66.00,3.50,1018.6,,3.50,
2018-01-09 10:00:00,1,37.00,37.00,37.00,25.00,,,61.00,6.90,1019.6,280.00,6.90,
2018-01-09 11:00:00,1,36.00,36.00,36.00,25.00,,,64.00,4.60,1020.3,270.00,4.60,
2018-01-09 12:00:00,1,33.10,33.10,33.10,24.10,,,69.00,4.60,1021.7,210.00,4.60,
2018-01-09 13:00:00,1,36.00,36.00,36.00,26.10,,,67.00,3.50,1022.7,240.00,3.50,
2018-01-09 14:00:00,1,39.00,39.00,39.00,27.00,,,62.00,5.80,1023.4,280.00,5.80,
2018-01-09 15:00:00,1,39.90,39.90,39.90,25.00,,19.60,55.00,8.10,1023.7,290.00,8.10,
2018-01-09 16:00:00,1,41.00,41.00,41.00,24.10,,23.00,51.00,15.00,1023.7,300.00,15.00,
2018-01-09 17:00:00,1,41.00,41.00,41.00,24.10,,,51.00,8.10,1023.4,280.00,8.10,
2018-01-09 18:00:00,1,42.10,42.10,42.10,24.10,,18.40,49.00,6.90,1023.4,,6.90,
2018-01-09 19:00:00,1,42.10,42.10,42.10,24.10,,,49.00,6.90,1023.7,260.00,6.90,
2018-01-09 20:00:00,1,41.00,41.00,41.00,23.00,,,48.00,9.20,1024.7,290.00,9.20,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-01-09 21:00:00,1,37.90,37.90,37.90,24.10,,,57.00,5.80,1025.4,,5.80,
2018-01-09 22:00:00,1,36.00,36.00,36.00,23.00,,,59.00,4.60,1026.1,270.00,4.60,
2018-01-09 23:00:00,1,34.00,34.00,34.00,23.00,,,64.00,5.80,1026.8,290.00,5.80,
2018-01-10 00:00:00,1,28.00,28.00,28.00,21.90,,,78.00,0.00,1027.1,0.00,0.00,
2018-01-10 01:00:00,1,24.10,24.10,24.10,21.00,,,88.00,0.00,1028.1,0.00,0.00,
2018-01-10 02:00:00,1,21.90,21.90,21.90,19.00,,,88.00,4.60,1028.4,350.00,4.60,
2018-01-10 03:00:00,1,21.90,21.90,21.90,19.00,,,88.00,0.00,1029.5,0.00,0.00,
2018-01-10 04:00:00,1,21.00,21.00,21.00,19.00,,,92.00,0.00,1030.1,0.00,0.00,
2018-01-10 05:00:00,1,18.00,18.00,18.00,16.00,,,92.00,0.00,1030.1,0.00,0.00,
2018-01-10 06:00:00,1,18.00,18.00,18.00,16.00,,,92.00,0.00,1030.5,0.00,0.00,
2018-01-10 07:00:00,1,17.10,17.10,17.10,15.10,,,92.00,3.50,1030.5,330.00,3.50,
2018-01-10 08:00:00,1,17.10,17.10,17.10,15.10,,,92.00,0.00,1030.5,0.00,0.00,
2018-01-10 09:00:00,1,17.10,17.10,17.10,15.10,,,92.00,3.50,1030.1,310.00,3.50,
2018-01-10 10:00:00,1,16.00,16.00,16.00,14.00,,,92.00,0.00,1030.1,0.00,0.00,
2018-01-10 11:00:00,1,15.10,15.10,15.10,14.00,,,95.00,0.00,1030.8,0.00,0.00,
